Case01 (Ts=310.079K Algorithm:GRAYBODY)
wavelength      Lsur     Ldown  emis_est
   9.71425  11.23294   6.62084   0.89841
   9.74123  11.21654   6.32354   0.90228
   9.76837  11.19278   5.99543   0.90616
   9.79565  11.20630   6.07020   0.91007
   9.82309  11.23190   6.29756   0.91132
   9.85068  11.23775   6.35217   0.91257
   9.87843  11.22952   6.25575   0.91383
   9.90633  11.21213   6.03622   0.91510
   9.93440  11.18676   5.74763   0.91637
   9.96262  11.18231   5.67062   0.91907
   9.99100  11.19530   5.73217   0.92179
  10.01954  11.19702   5.64518   0.92451
  10.04825  11.19113   5.47571   0.92726
  10.07712  11.19516   5.42242   0.93002
  10.10615  11.20141   5.42364   0.93303
  10.13536  11.20823   5.45946   0.93606
  10.16473  11.21923   5.53690   0.93911
  10.19428  11.23106   5.64502   0.94217
  10.22399  11.25268   5.94054   0.94526
  10.25388  11.27231   6.23750   0.94728
  10.28395  11.26676   6.18161   0.94931
  10.31419  11.25078   5.96889   0.95135
  10.34461  11.24030   5.84514   0.95340
  10.37521  11.22638   5.73504   0.95547
  10.40599  11.21330   5.70560   0.95579
  10.43695  11.20990   5.86531   0.95611
  10.46810  11.20433   6.04993   0.95644
  10.49943  11.18715   6.06668   0.95676
  10.53095  11.17378   6.15996   0.95709
  10.56267  11.15683   6.19782   0.95660
  10.59457  11.12614   5.99896   0.95611
  10.62666  11.09809   5.89059   0.95561
  10.65895  11.07246   5.83825   0.95511
  10.69144  11.04964   5.80675   0.95460
  10.72413  11.03178   5.86680   0.95358
  10.75701  11.01203   5.96590   0.95254
  10.79010  10.99295   6.16346   0.95150
  10.82339  10.97583   6.42493   0.95045
  10.85689  10.94782   6.39632   0.94940
  10.89059  10.91049   6.13727   0.94891
  10.92450  10.87954   6.03813   0.94841
  10.95863  10.86142   6.21221   0.94792
  10.99297  10.84873   6.51877   0.94741
  11.02752  10.82268   6.45747   0.94691
  11.06230  10.78512   6.09982   0.94695
  11.09729  10.75423   5.97311   0.94698
  11.13250  10.73185   6.03212   0.94702
  11.16794  10.70868   6.05494   0.94706
  11.20360  10.68628   6.19874   0.94710
  11.23949  10.66871   6.53304   0.94656
  11.27562  10.64634   6.67605   0.94601
  11.31197  10.61474   6.55763   0.94547
  11.34856  10.58293   6.48953   0.94492
  11.38538  10.55120   6.41479   0.94436
  11.42245  10.51896   6.30821   0.94468
  11.45976  10.49366   6.39735   0.94499
  11.49731  10.46688   6.45338   0.94531
  11.53511  10.43662   6.46199   0.94563
  11.57316  10.40689   6.45151   0.94595
  11.61146  10.37428   6.31164   0.94497
  11.65001  10.34450   6.39660   0.94398
  11.68882  10.32471   6.92274   0.94298
  11.72789  10.30139   7.29844   0.94198
  11.76722  10.25843   6.95369   0.94097
  11.80681  10.21113   6.44080   0.94138
  11.84667  10.17499   6.38099   0.94179
  11.88680  10.14659   6.63745   0.94220
  11.92721  10.11368   6.64197   0.94261
  11.96789  10.07520   6.42383   0.94303
  12.00884  10.03910   6.33689   0.94384
  12.05008  10.00820   6.51667   0.94466
  12.09160   9.97714   6.73351   0.94548
  12.13341   9.94026   6.57764   0.94631
  12.17551   9.90366   6.32694   0.94715
  12.21790   9.86953   6.39453   0.94452
  12.26059   9.83740   6.71018   0.94188
  12.30357   9.80145   6.78702   0.93922
  12.34686   9.75843   6.72171   0.93653
  12.39045   9.71128   6.89423   0.93383
  12.43436   9.65973   7.05238   0.93114
  12.47857   9.61327   7.20056   0.92842
  12.52310   9.58003   7.54517   0.92569
  12.56794   9.54620   7.65166   0.92293
  12.61311   9.50116   7.22473   0.92016
  12.65861   9.45080   6.72758   0.92041
  12.70443   9.40572   6.74400   0.92066
  12.75059   9.36027   6.96229   0.92091
  12.79708   9.31241   6.91747   0.92117
  12.84391   9.28089   7.07609   0.92142
  12.89109   9.24868   7.14196   0.92444
  12.93861   9.20459   6.89240   0.92748
  12.98648   9.16782   6.90910   0.93054
  13.03471   9.13008   6.89045   0.93362
  13.08330   9.08847   6.74144   0.93673
  13.13225   9.05150   6.77882   0.93502
  13.18157   9.01469   6.95323   0.93329
  13.23126   8.97898   7.26722   0.93156
  13.28133   8.94083   7.45030   0.92981
  13.33177   8.89695   7.38200   0.92804
  13.38260   8.85334   7.40291   0.92849
  13.43382   8.81093   7.55646   0.92894
  13.48544   8.76800   7.62763   0.92940
  13.53744   8.72196   7.52649   0.92985
  13.58986   8.67431   7.40111   0.93032
  13.64268   8.63076   7.41477   0.93288
  13.69591   8.58681   7.45806   0.93546
  13.74955   8.53736   7.34165   0.93806
  13.80362   8.48791   7.21776   0.94068
  13.85812   8.43947   7.31307   0.94332
  13.91304   8.39316   7.40812   0.94217
  13.96840   8.34875   7.35626   0.94101

